Date,Open,High,Low,Close,Volume,Adj Close,Date,ret
2008-06-25,131.72,133.4,131.24,131.81,287853900,117.67,2008-06-25,1.0046960383
2008-06-26,130.57,131.42,128.08,128.23,297775000,114.48,2008-06-26,0.9728902864
2008-06-27,128.28,128.86,127.04,127.53,303423400,113.85,2008-06-27,0.9944968553
2008-06-30,127.89,128.91,127.3,127.98,258842600,114.25,2008-06-30,1.0035133948
2008-07-01,126.52,128.47,125.93,128.38,388622000,114.61,2008-07-01,1.0031509847
2008-07-02,128.79,129.16,125.95,126.18,288064600,112.65,2008-07-02,0.9828985254
2008-07-03,127.11,127.11,124.99,126.31,239352500,112.76,2008-07-03,1.0009764758
2008-07-07,126.79,127.34,123.92,125.02,372427300,111.61,2008-07-07,0.989801348
2008-07-08,124.99,127.39,124.2,127.24,375973700,113.59,2008-07-08,1.0177403458
2008-07-09,127.5,127.74,124.39,124.79,336729400,111.41,2008-07-09,0.9808081697
2008-07-10,124.43,125.79,123.58,125.3,436475700,111.86,2008-07-10,1.0040391347
2008-07-11,123.97,125.9,122.49,123.84,481124600,110.56,2008-07-11,0.9883783301
2008-07-14,125.26,125.5,122.4,122.72,322720800,109.56,2008-07-14,0.9909551375
2008-07-15,121.8,123.49,120.02,120.99,502502500,108.01,2008-07-15,0.9858525009
2008-07-16,121.45,124.57,121.1,123.96,371642900,110.66,2008-07-16,1.0245347653
2008-07-17,125.14,126.26,124.09,125.2,375490600,111.77,2008-07-17,1.0100307247
2008-07-18,126.17,126.42,125.15,125.98,267030100,112.47,2008-07-18,1.0062628612
2008-07-21,126.51,126.8,125.19,126.05,222863000,112.53,2008-07-21,1.0005334756
2008-07-22,125.15,127.8,124.85,127.48,296904200,113.81,2008-07-22,1.0113747445
2008-07-23,127.89,129.15,127.55,128.17,311698400,114.42,2008-07-23,1.0053598102
2008-07-24,128.34,128.41,125.16,125.51,248634500,112.05,2008-07-24,0.979286838
2008-07-25,125.89,126.49,125.17,125.48,219131000,112.02,2008-07-25,0.9997322624
2008-07-28,125.51,126.06,123.42,123.64,205201300,110.38,2008-07-28,0.9853597572
2008-07-29,123.98,126.38,123.64,126.28,261505600,112.74,2008-07-29,1.0213806849
2008-07-30,127.11,128.6,126.28,128.53,354710000,114.74,2008-07-30,1.0177399326
2008-07-31,127.4,128.57,126.63,126.83,277402100,113.23,2008-07-31,0.9868398117
2008-08-01,127.12,127.28,125.46,126.16,248690900,112.63,2008-08-01,0.994701051
2008-08-04,126.04,126.14,124.76,124.99,188239600,111.58,2008-08-04,0.9906774394
2008-08-05,126.02,128.56,124.97,128.36,251577600,114.59,2008-08-05,1.0269761606
2008-08-06,128.02,129.3,127.48,128.93,209555400,115.1,2008-08-06,1.0044506501
2008-08-07,127.96,128.44,126.54,127.01,246312500,113.39,2008-08-07,0.9851433536
2008-08-08,126.58,129.93,126.38,129.37,260811700,115.49,2008-08-08,1.0185201517
2008-08-11,129.47,131.51,129.23,130.71,249425800,116.69,2008-08-11,1.01039051
2008-08-12,130.28,130.7,128.73,129.35,213200800,115.48,2008-08-12,0.9896306453
2008-08-13,128.79,129.65,127.67,128.57,256393200,114.78,2008-08-13,0.9939383443
2008-08-14,127.84,130.28,127.75,129.54,239555300,115.65,2008-08-14,1.0075797177
2008-08-15,129.93,130.5,129.3,130.17,181000800,116.21,2008-08-15,1.0048421963
2008-08-18,130.43,130.48,127.66,128.39,172275100,114.62,2008-08-18,0.9863178728
2008-08-19,127.42,127.69,126.53,126.99,194673700,113.37,2008-08-19,0.9890943989
2008-08-20,127.39,127.95,126.34,127.58,225498200,113.9,2008-08-20,1.0046749581
2008-08-21,126.75,128.44,126.6,127.8,180609800,114.09,2008-08-21,1.0016681299
2008-08-22,128.67,129.65,127.8,129.65,167715300,115.74,2008-08-22,1.0144622666
2008-08-25,128.8,129.65,126.75,127.02,171936900,113.4,2008-08-25,0.9797822706
2008-08-26,127.02,127.87,126.58,127.39,159117200,113.73,2008-08-26,1.0029100529
2008-08-27,127.55,128.83,127.3,128.63,171032800,114.83,2008-08-27,1.0096720302
2008-08-28,129.28,130.34,129.11,130.19,167409100,116.23,2008-08-28,1.0121919359
2008-08-29,129.73,130.14,128.51,128.79,189195800,114.98,2008-08-29,0.9892454616
2008-09-02,130.03,130.71,127.52,127.99,252364900,114.26,2008-09-02,0.9937380414
2008-09-03,127.88,128.5,126.93,127.88,251947000,114.16,2008-09-03,0.9991248031
2008-09-04,126.97,127.23,123.96,124.03,340042500,110.73,2008-09-04,0.9699544499
2008-09-05,123.29,124.95,122,124.42,289503400,111.08,2008-09-05,1.0031608417
2008-09-08,128.04,128.24,124.42,126.99,364075300,113.37,2008-09-08,1.0206157724
2008-09-09,127.1,127.36,122.8,123.22,377326800,110,2008-09-09,0.970274323
2008-09-10,123.89,124.9,122.55,123.72,298916600,110.45,2008-09-10,1.0040909091
2008-09-11,122.12,125.74,121.6,125.51,375369400,112.05,2008-09-11,1.0144861928
2008-09-12,124.29,126.21,123.83,126.09,297851200,112.57,2008-09-12,1.0046407854
2008-09-15,121.63,125.65,119.89,120.09,483607000,107.21,2008-09-15,0.9523851826
2008-09-16,117.2,122.32,117,122.1,581744300,109,2008-09-16,1.0166962037
2008-09-17,119.64,121.85,116,116.61,624095600,104.1,2008-09-17,0.9550458716
2008-09-18,118.05,121.79,113.8,120.07,776114700,107.19,2008-09-18,1.0296829971
2008-09-19,126.7,128,123.33,124.12,501087800,111.45,2008-09-19,1.0397425133
2008-09-22,124.45,124.75,120.36,121.31,249966500,108.93,2008-09-22,0.9773889637
2008-09-23,120.85,122.02,118.28,118.55,327470400,106.45,2008-09-23,0.9772330855
2008-09-24,119.35,120,117.79,118.93,311818400,106.79,2008-09-24,1.0031939878
2008-09-25,119.4,121.91,118.44,120.79,328253000,108.46,2008-09-25,1.0156381684
2008-09-26,118.83,121.5,118.51,120.85,285917400,108.51,2008-09-26,1.0004609994
2008-09-29,119.14,119.34,110.97,111.38,459562300,100.01,2008-09-29,0.9216662059
2008-09-30,113.51,116.8,110.53,115.99,328154400,104.15,2008-09-30,1.0413958604
2008-10-01,115.27,116.69,113.95,116.06,332783000,104.21,2008-10-01,1.0005760922
2008-10-02,114.95,115.11,111.06,111.85,365337800,100.43,2008-10-02,0.9637270895
2008-10-03,112.86,115.45,109.68,110.34,461798000,99.08,2008-10-03,0.9865578015
2008-10-06,107.15,107.62,100.64,104.72,610637500,94.03,2008-10-06,0.949031086
2008-10-07,106.84,107.33,99.65,100.03,540012100,89.82,2008-10-07,0.9552270552
2008-10-08,97.52,102.18,96.81,97.51,725414800,87.56,2008-10-08,0.974838566
2008-10-09,99.66,100.62,90.25,90.7,534485200,81.44,2008-10-09,0.9301050708
2008-10-10,86.76,93.94,83.58,88.5,871026300,79.47,2008-10-10,0.9758104126
2008-10-13,93.87,101.35,89.95,101.35,455584000,91,2008-10-13,1.145086196
2008-10-14,104.7,105.53,97.11,99.85,546268300,89.66,2008-10-14,0.9852747253
2008-10-15,97.46,97.8,89.71,90.02,484627500,80.83,2008-10-15,0.9015168414
2008-10-16,91.29,94.77,86.54,93.77,708811200,84.2,2008-10-16,1.0416924409
2008-10-17,91.99,98.59,91.65,93.21,476649000,83.69,2008-10-17,0.9939429929
2008-10-20,95.35,99.1,94.09,98.81,321158800,88.72,2008-10-20,1.0601027602
2008-10-21,96.97,98.64,95.22,95.86,356502000,86.07,2008-10-21,0.9701307484
2008-10-22,93.2,95.86,87.53,90.64,516168000,81.39,2008-10-22,0.9456256535
2008-10-23,90.29,92.45,85.81,91.69,634666400,82.33,2008-10-23,1.0115493304
2008-10-24,84.06,89.92,84,87.04,545812600,78.15,2008-10-24,0.9492287137
2008-10-27,85.97,89.51,83.7,83.95,397288600,75.38,2008-10-27,0.9645553423
2008-10-28,87.34,94.24,84.53,93.76,639939500,84.19,2008-10-28,1.1168745025
2008-10-29,93.77,97.17,92.1,93.08,531270100,83.58,2008-10-29,0.9927544839
2008-10-30,95.78,96.54,92.9,96.3,414582100,86.47,2008-10-30,1.0345776502
2008-10-31,95.08,98.57,94.48,96.83,411394000,86.94,2008-10-31,1.0054354111
2008-11-03,96.78,97.69,95.95,97.11,205419400,87.2,2008-11-03,1.0029905682
2008-11-04,99.06,100.86,96.71,100.41,346793400,90.16,2008-11-04,1.0339449541
2008-11-05,99.2,100.71,95,96.19,387844100,86.37,2008-11-05,0.9579636202
2008-11-06,94.46,95.44,90.06,90.86,477721900,81.58,2008-11-06,0.9445409286
2008-11-07,91.65,94,90.5,93.86,380391000,84.28,2008-11-07,1.0330963471
2008-11-10,95.21,95.53,90.92,92.63,301773000,83.17,2008-11-10,0.9868296156
2008-11-11,90.76,92.14,88.65,89.77,418498200,80.61,2008-11-11,0.9692196706
2008-11-12,88.23,88.95,85.12,85.82,454330600,77.06,2008-11-12,0.9559607989
2008-11-13,86.13,91.73,82.09,91.17,753141900,81.86,2008-11-13,1.0622891254
2008-11-14,89.41,92.06,86.52,86.62,540352300,77.78,2008-11-14,0.9501588077
2008-11-17,86.38,88.56,85.16,85.47,415254900,76.74,2008-11-17,0.9866289535
2008-11-18,85.15,87.22,82.91,87.08,523811800,78.19,2008-11-18,1.01889497
2008-11-19,85.91,86.87,80.92,81.5,558327600,73.18,2008-11-19,0.9359253101
2008-11-20,80.13,82.51,75.05,75.45,814180400,67.75,2008-11-20,0.9257993987
2008-11-21,77.46,80.9,74.34,79.52,718536500,71.4,2008-11-21,1.0538745387
2008-11-24,81.92,86.99,80.36,85.03,523305300,76.35,2008-11-24,1.0693277311
2008-11-25,87.3,87.51,83.82,85.66,454112400,76.92,2008-11-25,1.0074656189
2008-11-26,84.3,89.19,84.24,88.97,370134200,79.89,2008-11-26,1.0386115445
2008-11-28,88.63,90.13,88.48,90.09,118308100,80.89,2008-11-28,1.0125172112
2008-12-01,87.51,87.55,81.86,82.11,369927100,73.73,2008-12-01,0.9114847324
2008-12-02,83.47,85.49,82.04,85.27,469508400,76.56,2008-12-02,1.0383832904
2008-12-03,83.4,87.83,83.14,87.32,519863500,78.41,2008-12-03,1.0241640543
2008-12-04,86.06,88.05,83.74,85.3,444173800,76.59,2008-12-04,0.9767886749
2008-12-05,83.65,88.42,82.24,87.93,471905300,78.95,2008-12-05,1.0308134221
2008-12-08,90.34,92.38,88.08,91,412859300,81.71,2008-12-08,1.0349588347
2008-12-09,90.37,92.13,88.98,89.5,370790000,80.36,2008-12-09,0.9834781544
2008-12-10,90.32,91.36,89,90.11,396187400,80.91,2008-12-10,1.0068442011
2008-12-11,89.54,91,87.37,87.94,365061000,78.96,2008-12-11,0.9758991472
2008-12-12,85.55,89.07,85.2,88.99,415060400,79.91,2008-12-12,1.0120314083
2008-12-15,89.02,89.15,86.29,87.75,256694200,78.79,2008-12-15,0.9859842323
2008-12-16,91.88,92.02,88.18,91.88,377699500,82.5,2008-12-16,1.0470871938
2008-12-17,90.84,92.43,90.06,90.99,281819800,81.7,2008-12-17,0.9903030303
2008-12-18,91.4,91.67,88.21,89.29,374673300,80.17,2008-12-18,0.9812729498
2008-12-19,89.1,90.62,88.09,88.19,301451300,79.83,2008-12-19,0.9957590121
2008-12-22,88.58,88.67,85.49,87.06,243759500,78.81,2008-12-22,0.9872228486
2008-12-23,87.53,87.93,85.8,86.16,221625200,77.99,2008-12-23,0.989595229
2008-12-24,86.45,86.87,86,86.66,62061600,78.44,2008-12-24,1.0057699705
2008-12-26,87.24,87.3,86.5,87.16,74767700,78.9,2008-12-26,1.0058643549
2008-12-29,87.24,87.33,85.6,86.91,127795900,78.67,2008-12-29,0.9970849176
2008-12-30,87.51,89.05,86.88,88.97,168256300,80.54,2008-12-30,1.0237701792
2008-12-31,89.08,90.97,88.87,90.24,193987200,81.69,2008-12-31,1.0142786193
2009-01-02,90.44,93.44,89.85,92.96,227566300,84.15,2009-01-02,1.030113845
2009-01-05,92.63,93.66,91.89,92.85,240349700,84.05,2009-01-05,0.9988116459
2009-01-06,93.64,94.45,92.68,93.47,328260900,84.61,2009-01-06,1.0066627008
2009-01-07,92,92.26,90.2,90.67,280899200,82.07,2009-01-07,0.9699799078
2009-01-08,90.16,91.09,89.67,91.04,263621000,82.41,2009-01-08,1.0041428049
2009-01-09,91.16,91.32,85.36,89.09,330953600,80.64,2009-01-09,0.978522024
2009-01-12,88.84,88.91,86.41,86.95,277858500,78.71,2009-01-12,0.9760664683
2009-01-13,86.73,87.88,86.2,87.11,356432300,78.85,2009-01-13,1.0017786812
2009-01-14,85.54,85.75,83.16,84.37,435491600,76.37,2009-01-14,0.9685478757
2009-01-15,84.12,85.25,81.72,84.4,532647300,76.4,2009-01-15,1.0003928244
2009-01-16,85.86,85.99,83.05,85.06,399237200,77,2009-01-16,1.0078534031
2009-01-20,84.23,85.06,80.05,80.57,419855200,72.93,2009-01-20,0.9471428571
2009-01-21,81.94,84.24,80.47,84.05,364360700,76.08,2009-01-21,1.043192102
2009-01-22,82.42,84.04,81.17,82.75,427940300,74.91,2009-01-22,0.9846214511
2009-01-23,80.9,83.99,80.57,83.11,386800600,75.23,2009-01-23,1.0042717928
2009-01-26,83.59,85.36,82.81,83.68,317978800,75.75,2009-01-26,1.0069121361
2009-01-27,84.13,85.15,83.3,84.53,273789700,76.52,2009-01-27,1.0101650165
2009-01-28,86.4,87.95,86.07,87.39,330007000,79.11,2009-01-28,1.0338473602
2009-01-29,86.11,87.49,84.47,84.55,294392500,76.53,2009-01-29,0.9673871824
2009-01-30,84.98,85.4,82.21,82.83,383383600,74.98,2009-01-30,0.9797465046
2009-02-02,81.57,83.18,81.31,82.58,288233300,74.75,2009-02-02,0.9969325153
2009-02-03,83.1,84.36,82.22,83.74,278385800,75.8,2009-02-03,1.0140468227
2009-02-04,84.3,85.37,83.04,83.33,322989300,75.43,2009-02-04,0.9951187335
2009-02-05,82.7,85.29,77.73,84.57,417679400,76.55,2009-02-05,1.0148482036
2009-02-06,84.86,87.34,84.68,86.98,366101700,78.73,2009-02-06,1.0284781189
2009-02-09,86.96,87.74,86.32,87.1,240075200,78.84,2009-02-09,1.0013971802
2009-02-10,86.27,87.03,82.45,83.11,536212800,75.23,2009-02-10,0.9542110604
2009-02-11,83.45,84.05,82.4,83.6,324442500,75.67,2009-02-11,1.0058487306
2009-02-12,82.17,83.82,81.05,83.66,469302200,75.73,2009-02-12,1.0007929166
2009-02-13,83.55,84.24,82.74,82.76,293998400,74.91,2009-02-13,0.9891720586
2009-02-17,80.16,82.96,79.17,79.22,478910100,71.71,2009-02-17,0.9572820718
2009-02-18,79.79,79.94,78.28,79.03,362964800,71.54,2009-02-18,0.9976293404
2009-02-19,79.84,80.15,78.02,78.18,316867500,70.77,2009-02-19,0.9892367906
2009-02-20,76.73,78.34,75.77,77.42,477176600,70.08,2009-02-20,0.990250106
2009-02-23,78.27,78.27,74.59,74.65,379641400,67.57,2009-02-23,0.96418379
2009-02-24,75.29,77.95,74.7,77.48,426260900,70.13,2009-02-24,1.0378866361
2009-02-25,77.14,78.42,75.63,76.87,461985800,69.58,2009-02-25,0.9921574219
2009-02-26,77.82,79.67,75.53,75.62,363353900,68.45,2009-02-26,0.9837597011
2009-02-27,74.01,75.69,73.81,73.93,470510900,66.92,2009-02-27,0.9776479182
2009-03-02,72.52,73.92,70.37,70.6,426452600,63.91,2009-03-02,0.9550209205
2009-03-03,71.61,71.7,69.64,70.07,443761000,63.43,2009-03-03,0.9924894383
2009-03-04,71.23,72.87,70.07,71.73,462753100,64.93,2009-03-04,1.023648116
2009-03-05,70.1,71.73,68.17,68.8,485549400,62.28,2009-03-05,0.9591868166
2009-03-06,69.4,70.45,67.1,68.92,490470000,62.39,2009-03-06,1.0017662171
2009-03-09,67.95,70,67.73,68.11,379905300,61.65,2009-03-09,0.9881391249
2009-03-10,69.51,72.37,69.37,72.17,406227900,65.33,2009-03-10,1.0596918086
2009-03-11,73,73.75,71.83,72.64,356648300,65.75,2009-03-11,1.0064288994
2009-03-12,72.62,75.75,71.97,75.5,409702700,68.34,2009-03-12,1.039391635
2009-03-13,76.01,76.98,74.73,76.09,337474700,68.88,2009-03-13,1.0079016681
2009-03-16,76.96,77.97,75.81,75.86,360644900,68.67,2009-03-16,0.9969512195
2009-03-17,76.07,78.36,75.45,78.18,356814300,70.77,2009-03-17,1.0305810398
2009-03-18,77.81,80.9,77.07,79.93,473273200,72.35,2009-03-18,1.0223258443
2009-03-19,80.93,81,78.69,78.94,428520400,71.46,2009-03-19,0.9876986869
2009-03-20,78.76,78.91,76.53,76.71,371078200,69.93,2009-03-20,0.9785894207
2009-03-23,78.74,82.29,78.31,82.22,419933300,74.96,2009-03-23,1.0719290719
2009-03-24,81.24,82.36,80.51,80.6,330271000,73.48,2009-03-24,0.9802561366
2009-03-25,81.23,82.7,79.06,81.45,441775100,74.26,2009-03-25,1.0106151334
2009-03-26,82.25,83.3,81.32,83.11,422025200,75.77,2009-03-26,1.0203339618
2009-03-27,82.05,82.53,81.31,81.61,322332300,74.4,2009-03-27,0.9819189653
2009-03-30,79.8,79.87,77.96,78.79,324108500,71.83,2009-03-30,0.9654569892
2009-03-31,79.56,81.08,79.05,79.52,363873800,72.5,2009-03-31,1.009327579
2009-04-01,78.53,81.42,78.33,81.06,377018300,73.9,2009-04-01,1.0193103448
2009-04-02,83.08,84.61,81.13,83.43,476230700,76.06,2009-04-02,1.0292286874
2009-04-03,83.49,84.28,82.67,84.26,284646300,76.82,2009-04-03,1.0099921115
2009-04-06,83.34,84.28,82.29,83.6,264866600,76.22,2009-04-06,0.992189534
2009-04-07,82.25,82.65,81.51,81.65,258947800,74.44,2009-04-07,0.9766465495
2009-04-08,82.06,82.94,81.54,82.53,230402800,75.24,2009-04-08,1.0107469103
2009-04-09,84.67,85.82,84.33,85.81,269653500,78.23,2009-04-09,1.0397395003
2009-04-13,84.92,86.54,84.58,85.83,224847500,78.25,2009-04-13,1.0002556564
2009-04-14,85.03,85.76,84.08,84.35,276598800,76.9,2009-04-14,0.9827476038
2009-04-15,83.84,85.42,83.61,85.25,250726100,77.72,2009-04-15,1.010663199
2009-04-16,85.93,87.15,84.77,86.5,335202900,78.86,2009-04-16,1.0146680391
2009-04-17,86.83,87.65,86.14,87.08,262649000,79.39,2009-04-17,1.006720771
2009-04-20,85.54,87.05,83.34,83.43,293690100,76.06,2009-04-20,0.9580551707
2009-04-21,82.82,85.13,82.75,85.06,114090900,77.55,2009-04-21,1.0195897975
2009-04-22,84.29,86.34,84.07,84.54,340395200,77.07,2009-04-22,0.9938104449
2009-04-23,84.71,85.42,83.63,85.37,324903700,77.83,2009-04-23,1.0098611652
2009-04-24,86.03,87.31,85.69,86.66,287703000,79.01,2009-04-24,1.0151612489
2009-04-27,85.68,87.01,85.54,85.84,289581600,78.26,2009-04-27,0.9905075307
2009-04-28,84.97,86.59,84.76,85.57,247926300,78.01,2009-04-28,0.9968055201
2009-04-29,86.52,88.36,86.3,87.39,311505700,79.67,2009-04-29,1.0212793232
2009-04-30,88.55,89.02,86.92,87.42,301419800,79.7,2009-04-30,1.0003765533
2009-05-01,87.44,88.21,86.72,87.89,236110300,80.13,2009-05-01,1.0053952321
2009-05-04,88.55,90.94,88.38,90.88,287120000,82.85,2009-05-04,1.0339448396
2009-05-05,90.57,90.93,89.84,90.57,243036300,82.57,2009-05-05,0.9966203983
2009-05-06,91.68,92.2,90.61,92.14,291941000,84,2009-05-06,1.0173186387
2009-05-07,93.01,93.15,90.28,90.86,317728000,82.84,2009-05-07,0.9861904762
2009-05-08,92.03,93.22,91.44,92.98,299081700,84.77,2009-05-08,1.0232979237
2009-05-11,91.7,92.11,91.04,91.24,247923600,83.18,2009-05-11,0.9812433644
2009-05-12,91.63,91.83,89.85,90.97,282431300,82.94,2009-05-12,0.997114691
2009-05-13,89.74,90.01,88.5,88.68,269619100,80.85,2009-05-13,0.974801061
2009-05-14,88.72,90.12,88.5,89.44,260098700,81.54,2009-05-14,1.0085343228
2009-05-15,89.37,90,88.15,88.71,271502700,80.88,2009-05-15,0.9919058131
2009-05-18,89.55,91.34,88.57,91.23,241447400,83.17,2009-05-18,1.0283135509
2009-05-19,91.18,91.97,90.81,91.12,206102200,83.07,2009-05-19,0.9987976434
2009-05-20,91.95,92.8,90.41,90.51,285722200,82.52,2009-05-20,0.9933790779
2009-05-21,89.46,89.8,88.26,89.21,258988400,81.33,2009-05-21,0.9855792535
2009-05-22,89.46,90,88.68,89.02,166811900,81.16,2009-05-22,0.9979097504
2009-05-26,88.36,91.56,88.32,91.3,236318500,83.24,2009-05-26,1.0256283884
2009-05-27,91.44,91.75,89.53,89.67,246015800,81.75,2009-05-27,0.9820999519
2009-05-28,90.46,91.34,89.1,90.92,289095000,82.89,2009-05-28,1.0139449541
2009-05-29,91.42,93.7,90.68,92.53,258641500,84.36,2009-05-29,1.0177343467
2009-06-01,93.67,95.17,93.43,94.77,276246800,86.4,2009-06-01,1.0241820768
2009-06-02,94.4,95.37,94.23,94.85,230874500,86.47,2009-06-02,1.0008101852
2009-06-03,94.04,94.13,92.76,93.65,235310500,85.38,2009-06-03,0.9873944721
2009-06-04,94,94.67,93.3,94.53,210102300,86.18,2009-06-04,1.0093698758
2009-06-05,95.49,95.67,93.8,94.55,284257900,86.2,2009-06-05,1.0002320724
2009-06-08,93.84,95.1,93.04,94.16,238565100,85.84,2009-06-08,0.9958236659
2009-06-09,94.69,95.14,94.02,94.64,225125500,86.28,2009-06-09,1.0051258155
2009-06-10,95.48,95.49,93.19,94.4,296100400,86.06,2009-06-10,0.9974501623
2009-06-11,94.58,96.11,94.56,94.82,275414200,86.45,2009-06-11,1.0045317221
2009-06-12,94.4,95.14,94,95.08,184361800,86.68,2009-06-12,1.0026604974
2009-06-15,93.96,94.02,92.4,92.9,224190500,84.7,2009-06-15,0.9771573604
2009-06-16,93.23,93.29,91.58,91.64,227319000,83.55,2009-06-16,0.9864226682
2009-06-17,91.6,92.33,90.83,91.55,223445200,83.46,2009-06-17,0.9989228007
2009-06-18,91.69,92.67,91.25,92.22,211725100,84.08,2009-06-18,1.0074287084
2009-06-19,92.58,92.7,91.52,92.04,215655600,84.38,2009-06-19,1.0035680304
2009-06-22,91.14,91.19,89.25,89.28,251913600,81.85,2009-06-22,0.9700165916
2009-06-23,89.47,89.88,88.85,89.35,188309800,81.92,2009-06-23,1.000855223
2009-06-24,90.16,91.08,89.6,90.12,211577700,82.62,2009-06-24,1.0085449219
2009-06-25,89.67,92.17,89.57,92.08,279411000,84.42,2009-06-25,1.0217864924
2009-06-26,91.77,92.24,91.27,91.84,167579000,84.2,2009-06-26,0.9973939825
2009-06-29,92.11,92.82,91.6,92.7,168481300,84.99,2009-06-29,1.0093824228
2009-06-30,92.72,93.06,91.27,91.95,228888200,84.3,2009-06-30,0.9918813978
2009-07-01,92.34,93.23,92.21,92.33,173041100,84.65,2009-07-01,1.0041518387
2009-07-02,91.13,92.36,89.76,89.81,212309900,82.34,2009-07-02,0.9727111636
2009-07-06,88.94,89.93,88.66,89.8,174499600,82.33,2009-07-06,0.9998785523
2009-07-07,89.71,89.82,88,88.06,197088900,80.74,2009-07-07,0.9806874772
2009-07-08,88.59,88.8,87,88,248050500,80.68,2009-07-08,0.9992568739
2009-07-09,88.61,88.9,87.91,88.17,163777600,80.84,2009-07-09,1.0019831433
2009-07-10,87.7,88.49,87.35,87.96,173520300,80.64,2009-07-10,0.9975259772
2009-07-13,88.31,90.17,87.59,90.1,217413500,82.61,2009-07-13,1.0244295635
2009-07-14,90.38,90.69,89.73,90.61,181487400,83.07,2009-07-14,1.0055683331
2009-07-15,91.81,93.51,90.68,93.26,220877900,85.5,2009-07-15,1.0292524377
2009-07-16,93,94.51,92.82,93.11,231174500,85.37,2009-07-16,0.9984795322
2009-07-17,94.06,94.32,93.54,94.13,138561700,86.3,2009-07-17,1.0108937566
2009-07-20,94.68,95.29,94.19,95.13,164179400,87.22,2009-07-20,1.0106604867
2009-07-21,95.87,95.9,94.42,95.57,217718300,87.62,2009-07-21,1.0045861041
2009-07-22,94.96,96.13,94.89,95.55,196068100,87.6,2009-07-22,0.9997717416
2009-07-23,95.61,98.08,95.53,97.66,258795500,89.54,2009-07-23,1.0221461187
2009-07-24,97.2,98.14,96.69,98.06,154003100,89.9,2009-07-24,1.0040205495
2009-07-27,97.88,98.4,97.34,98.35,159259400,90.17,2009-07-27,1.003003337
2009-07-28,97.66,98.37,97.06,97.89,186685200,89.75,2009-07-28,0.9953421315
2009-07-29,97.44,98.09,96.98,97.65,194399300,89.53,2009-07-29,0.9975487465
2009-07-30,98.83,99.83,98.6,98.67,225575400,90.46,2009-07-30,1.0103875796
2009-07-31,98.65,99.47,98.38,98.81,207358000,90.59,2009-07-31,1.0014370993
2009-08-03,99.85,100.53,99.31,100.44,175776900,92.09,2009-08-03,1.016558119
2009-08-04,99.99,100.84,99.78,100.7,176714600,92.32,2009-08-04,1.0024975567
2009-08-05,100.77,100.86,99.58,100.41,184726400,92.06,2009-08-05,0.9971837088
2009-08-06,100.87,101.02,99.42,99.89,193203800,91.58,2009-08-06,0.9947860091
2009-08-07,100.94,102.03,100.39,101.2,220640900,92.78,2009-08-07,1.0131032977
2009-08-10,100.74,101.22,100.27,100.99,130898700,92.59,2009-08-10,0.9979521449
2009-08-11,100.54,100.61,99.46,99.73,157301000,91.44,2009-08-11,0.9875796522
2009-08-12,99.56,101.56,99.51,100.8,219052400,92.42,2009-08-12,1.0107174103
2009-08-13,101.26,101.61,100.26,101.57,176449500,93.12,2009-08-13,1.0075741182
2009-08-14,101.52,101.6,99.7,100.79,199616100,92.41,2009-08-14,0.9923754296
2009-08-17,98.85,98.95,98.11,98.31,237667500,90.13,2009-08-17,0.9753273455
2009-08-18,98.53,99.44,98.35,99.09,173461500,90.85,2009-08-18,1.0079884611
2009-08-19,98.31,100.3,98.21,99.96,192812800,91.65,2009-08-19,1.0088057237
2009-08-20,100.09,101.22,99.87,100.99,174131300,92.59,2009-08-20,1.0102564103
2009-08-21,101.82,103.13,101.62,102.97,224605000,94.41,2009-08-21,1.0196565504
2009-08-24,103.39,103.95,102.59,102.96,191279000,94.4,2009-08-24,0.999894079
2009-08-25,103.37,104.26,102.94,103.16,215310600,94.58,2009-08-25,1.0019067797
2009-08-26,102.84,103.64,102.49,103.17,194620700,94.59,2009-08-26,1.0001057306
2009-08-27,103.11,103.72,101.94,103.4,196230100,94.8,2009-08-27,1.0022201078
2009-08-28,104.23,104.35,102.67,103.38,147024400,94.78,2009-08-28,0.9997890295
2009-08-31,102.37,102.58,101.79,102.46,176051600,93.94,2009-08-31,0.9911373708
2009-09-01,101.95,103.24,99.99,100.2,321276800,91.87,2009-09-01,0.9779646583
2009-09-02,99.78,100.44,99.57,99.82,171805000,91.52,2009-09-02,0.9961902689
2009-09-03,100.4,100.77,99.59,100.65,143572300,92.28,2009-09-03,1.0083041958
2009-09-04,100.85,102.09,100.55,102.06,142687900,93.57,2009-09-04,1.0139791938
2009-09-08,103,103.05,102.39,102.94,132909100,94.38,2009-09-08,1.0086566207
2009-09-09,103.12,104.08,102.8,103.73,154612500,95.1,2009-09-09,1.0076287349
2009-09-10,103.8,104.86,103.22,104.79,162902400,96.07,2009-09-10,1.0101997897
2009-09-11,104.99,105.3,104.28,104.77,152360100,96.06,2009-09-11,0.9998959092
2009-09-14,103.88,105.46,103.15,105.28,149593800,96.52,2009-09-14,1.0047886737
2009-09-15,105.45,106.11,104.76,105.72,196795900,96.93,2009-09-15,1.0042478243
2009-09-16,106.1,107.34,105.73,107.32,206406300,98.39,2009-09-16,1.0150624162
2009-09-17,107.17,108.06,106.57,107.16,229170900,98.25,2009-09-17,0.9985770912
2009-09-18,107.15,107.16,106.36,106.72,153799100,98.31,2009-09-18,1.000610687
